Node Number	Total Deformation (m)
10876	0.14224
10877	0.14224
10878	0.14224
10879	0.14224
10880	0.14224
10881	0.14224
10882	0.14224
10883	0.14224
10884	0.14224
10885	0.14224
10886	0.14224
10887	0.14224
10888	0.14224
10889	0.14224
10890	0.14224
10891	0.14224
10892	0.14224
10893	0.14224
10894	0.14224
10895	0.14224
10896	0.14224
10897	0.14224
10898	0.14224
10899	0.14224
10900	0.14224
10901	0.14224
10902	0.14224
10903	0.14224
10904	0.14224
10905	0.14224
10906	0.14224
10907	0.14224
10908	0.14224
10909	0.14224
10910	0.14224
10911	0.14224
10912	0.14224
10913	0.14224
10914	0.14224
10915	0.14224
10916	0.14224
10917	0.14224
10918	0.14224
10919	0.14224
10920	0.14224
10921	0.14224
10922	0.14224
10923	0.14224
10924	0.14224
10925	0.14224
10926	0.14224
10927	0.14224
10928	0.14224
10929	0.14224
10930	0.14224
10931	0.14224
10932	0.14224
10933	0.14224
10934	0.14224
10935	0.14224
10936	0.14224
10937	0.14224
10938	0.14224
10939	0.14224
10940	0.14224
10941	0.14224
10942	0.14224
10943	0.14224
10944	0.14224
10945	0.14224
10946	0.14224
10947	0.14224
10948	0.14224
10949	0.14224
10950	0.14224
10951	0.14224
10952	0.14224
10953	0.14224
10954	0.14224
10955	0.14224
10956	0.14224
10957	0.14224
10958	0.14224
10959	0.14224
10960	0.14224
10961	0.14224
10962	0.14224
10963	0.14224
10964	0.14224
10965	0.14224
10966	0.14224
10967	0.14224
10968	0.14224
10969	0.14224
10970	0.14224
10971	0.14224
10972	0.14224
10973	0.14224
10974	0.14224
10975	0.14224
10976	0.14224
10977	0.14224
10978	0.14224
10979	0.14224
10980	0.14224
10981	0.14224
10982	0.14224
10983	0.14224
10984	0.14224
10985	0.14224
10986	0.14224
10987	0.14224
10988	0.14224
10989	0.14224
10990	0.14224
10991	0.14224
10992	0.14224
10993	0.14224
10994	0.14224
10995	0.14224
10996	0.14224
10997	0.14224
10998	0.14224
10999	0.14224
11000	0.14224
11001	0.14224
11002	0.14224
11003	0.14224
11004	0.14224
11005	0.14224
11006	0.14224
11007	0.14224
11008	0.14224
11009	0.14224
11010	0.14224
11011	0.14224
11012	0.14224
11013	0.14224
11014	0.14224
11015	0.14224
11016	0.14224
11017	0.14224
11018	0.14224
11019	0.14224
11020	0.14224
11021	0.14224
11022	0.14224
11023	0.14224
11024	0.14224
11025	0.14224
11026	0.14224
11027	0.14224
11028	0.14224
11029	0.14224
11030	0.14224
11031	0.14224
11032	0.14224
11033	0.14224
11034	0.14224
11035	0.14224
11036	0.14224
11037	0.14224
11038	0.14224
11039	0.14224
11040	0.14224
11041	0.14224
11042	0.14224
11043	0.14224
11044	0.14224
11045	0.14224
11046	0.14224
11047	0.14224
11048	0.14224
11049	0.14224
11050	0.14224
11051	0.14224
11052	0.14224
11053	0.14224
11054	0.14224
11055	0.14224
11056	0.14224
11057	0.14224
11058	0.14224
11059	0.14224
11060	0.14224
11061	0.14224
11062	0.14224
11063	0.14224
11064	0.14224
11065	0.14224
11066	0.14224
11067	0.14224
11068	0.14224
11069	0.14224
11070	0.14224
11071	0.14224
11072	0.14224
11073	0.14224
11074	0.14224
11075	0.14224
11076	0.14224
11077	0.14224
11078	0.14224
11079	0.14224
11080	0.14224
11081	0.14224
11082	0.14224
11083	0.14224
11084	0.14224
11085	0.14224
11086	0.14224
11087	0.14224
11088	0.14224
11089	0.14224
11090	0.14224
11091	0.14224
11092	0.14224
11093	0.14224
11094	0.14224
11095	0.14224
11096	0.14224
11097	0.14224
11098	0.14224
11099	0.14224
11100	0.14224
11101	0.14224
11102	0.14224
11103	0.14224
11104	0.14224
11105	0.14224
11106	0.14224
11107	0.14224
11108	0.14224
11109	0.14224
11110	0.14224
11111	0.14224
11112	0.14224
11113	0.14224
11114	0.14224
11115	0.14224
11116	0.14224
11117	0.14224
11118	0.14224
11119	0.14224
11120	0.14224
11121	0.14224
11122	0.14224
11123	0.14224
11124	0.14224
11125	0.14224
11126	0.14224
11127	0.14224
11128	0.14224
11129	0.14224
11130	0.14224
11131	0.14224
11132	0.14224
11133	0.14224
11134	0.14224
11135	0.14224
11136	0.14224
11137	0.14224
11138	0.14224
11139	0.14224
11140	0.14224
11141	0.14224
11142	0.14224
11143	0.14224
11144	0.14224
11145	0.14224
11146	0.14224
11147	0.14224
11148	0.14224
11149	0.14224
11150	0.14224
11151	0.14224
11152	0.14224
11153	0.14224
11154	0.14224
11155	0.14224
11156	0.14224
11157	0.14224
11158	0.14224
11159	0.14224
11160	0.14224
11161	0.14224
11162	0.14224
11163	0.14224
11164	0.14224
11165	0.14224
11166	0.14224
11167	0.14224
11168	0.14224
11169	0.14224
11170	0.14224
11171	0.14224
11172	0.14224
11173	0.14224
11174	0.14224
11175	0.14224
11176	0.14224
11177	0.14224
11178	0.14224
11179	0.14224
11180	0.14224
11181	0.14224
11182	0.14224
11183	0.14224
11184	0.14224
11185	0.14224
11186	0.14224
11187	0.14224
11188	0.14224
11189	0.14224
11190	0.14224
11191	0.14224
11192	0.14224
11193	0.14224
11194	0.14224
11195	0.14224
11196	0.14224
11197	0.14224
11198	0.14224
11199	0.14224
11200	0.14224
11201	0.14224
11202	0.14224
11203	0.14224
11204	0.14224
11205	0.14224
11206	0.14224
11207	0.14224
11208	0.14224
11209	0.14224
11210	0.14224
11211	0.14224
11212	0.14224
11213	0.14224
11214	0.14224
11215	0.14224
11216	0.14224
11217	0.14224
11218	0.14224
11219	0.14224
11220	0.14224
11221	0.14224
11222	0.14224
11223	0.14224
11224	0.14224
11225	0.14224
11226	0.14224
11227	0.14224
11228	0.14224
11229	0.14224
11230	0.14224
11231	0.14224
11232	0.14224
11233	0.14224
11234	0.14224
11235	0.14224
11236	0.14224
11237	0.14224
11238	0.14224
11239	0.14224
11240	0.14224
11241	0.14224
11242	0.14224
11243	0.14224
11244	0.14224
11245	0.14224
11246	0.14224
11247	0.14224
11248	0.14224
11249	0.14224
11250	0.14224
11251	0.14224
11252	0.14224
11253	0.14224
11254	0.14224
11255	0.14224
11256	0.14224
11257	0.14224
11258	0.14224
11259	0.14224
11260	0.14224
11261	0.14224
11262	0.14224
11263	0.14224
11264	0.14224
11265	0.14224
11266	0.14224
11267	0.14224
11268	0.14224
11269	0.14224
11270	0.14224
11271	0.14224
11272	0.14224
11273	0.14224
11274	0.14224
11275	0.14224
11276	0.14224
11277	0.14224
11278	0.14224
11279	0.14224
11280	0.14224
11281	0.14224
11282	0.14224
11283	0.14224
11284	0.14224
11285	0.14224
11286	0.14224
11287	0.14224
11288	0.14224
11289	0.14224
11290	0.14224
11291	0.14224
11292	0.14224
11293	0.14224
11294	0.14224
11295	0.14224
11296	0.14224
11297	0.14224
11298	0.14224
11299	0.14224
11300	0.14224
11301	0.14224
11302	0.14224
11303	0.14224
11304	0.14224
11305	0.14224
11306	0.14224
11307	0.14224
11308	0.14224
11309	0.14224
11310	0.14224
11311	0.14224
11312	0.14224
11313	0.14224
11314	0.14224
11315	0.14224
11316	0.14224
11317	0.14224
11318	0.14224
11319	0.14224
11320	0.14224
11321	0.14224
11322	0.14224
11323	0.14224
11324	0.14224
11325	0.14224
11326	0.14224
11327	0.14224
11328	0.14224
11329	0.14224
11330	0.14224
11331	0.14224
11332	0.14224
11333	0.14224
11334	0.14224
11335	0.14224
11336	0.14224
11337	0.14224
11338	0.14224
11339	0.14224
11340	0.14224
11341	0.14224
11342	0.14224
11343	0.14224
11344	0.14224
11345	0.14224
11346	0.14224
11347	0.14224
11348	0.14224
11349	0.14224
11350	0.14224
11351	0.14224
11352	0.14224
11353	0.14224
11354	0.14224
11355	0.14224
11356	0.14224
11357	0.14224
11358	0.14224
11359	0.14224
11360	0.14224
11361	0.14224
11362	0.14224
11363	0.14224
11364	0.14224
11365	0.14224
11366	0.14224
11367	0.14224
11368	0.14224
11369	0.14224
11370	0.14224
11371	0.14224
11372	0.14224
11373	0.14224
11374	0.14224
11375	0.14224
11376	0.14224
11377	0.14224
11378	0.14224
11379	0.14224
11380	0.14224
11381	0.14224
11382	0.14224
11383	0.14224
11384	0.14224
11385	0.14224
11386	0.14224
11387	0.14224
11388	0.14224
11389	0.14224
11390	0.14224
11391	0.14224
11392	0.14224
11393	0.14224
11394	0.14224
11395	0.14224
11396	0.14224
11397	0.14224
11398	0.14224
11399	0.14224
11400	0.14224
11401	0.14224
11402	0.14224
11403	0.14224
11404	0.14224
11405	0.14224
11406	0.14224
11407	0.14224
11408	0.14224
11409	0.14224
11410	0.14224
11411	0.14224
11412	0.14224
11413	0.14224
11414	0.14224
11415	0.14224
11416	0.14224
11417	0.14224
11418	0.14224
11419	0.14224
11420	0.14224
11421	0.14224
11422	0.14224
11423	0.14224
11424	0.14224
11425	0.14224
11426	0.14224
11427	0.14224
11428	0.14224
11429	0.14224
11430	0.14224
11431	0.14224
11432	0.14224
11433	0.14224
11434	0.14224
11435	0.14224
11436	0.14224
11437	0.14224
11438	0.14224
11439	0.14224
11440	0.14224
11441	0.14224
11442	0.14224
11443	0.14224
11444	0.14224
11445	0.14224
11446	0.14224
11447	0.14224
11448	0.14224
11449	0.14224
11450	0.14224
11451	0.14224
11452	0.14224
11453	0.14224
11454	0.14224
11455	0.14224
11456	0.14224
11457	0.14224
11458	0.14224
11459	0.14224
11460	0.14224
11461	0.14224
11462	0.14224
11463	0.14224
11464	0.14224
11465	0.14224
11466	0.14224
11467	0.14224
11468	0.14224
11469	0.14224
11470	0.14224
11471	0.14224
11472	0.14224
11473	0.14224
11474	0.14224
11475	0.14224
11476	0.14224
11477	0.14224
11478	0.14224
11479	0.14224
11480	0.14224
11481	0.14224
11482	0.14224
11483	0.14224
11484	0.14224
11485	0.14224
11486	0.14224
11487	0.14224
11488	0.14224
11489	0.14224
11490	0.14224
11491	0.14224
11492	0.14224
11493	0.14224
11494	0.14224
11495	0.14224
11496	0.14224
11497	0.14224
11498	0.14224
11499	0.14224
11500	0.14224
11501	0.14224
11502	0.14224
11503	0.14224
11504	0.14224
11505	0.14224
11506	0.14224
11507	0.14224
11508	0.14224
11509	0.14224
11510	0.14224
11511	0.14224
11512	0.14224
11513	0.14224
11514	0.14224
11515	0.14224
11516	0.14224
11517	0.14224
11518	0.14224
11519	0.14224
11520	0.14224
11521	0.14224
11522	0.14224
11523	0.14224
11524	0.14224
11525	0.14224
11526	0.14224
11527	0.14224
11528	0.14224
11529	0.14224
11530	0.14224
11531	0.14224
11532	0.14224
11533	0.14224
11534	0.14224
11535	0.14224
11536	0.14224
11537	0.14224
11538	0.14224
11539	0.14224
11540	0.14224
11541	0.14224
11542	0.14224
11543	0.14224
11544	0.14224
11545	0.14224
11546	0.14224
11547	0.14224
11548	0.14224
11549	0.14224
11550	0.14224
11551	0.14224
11552	0.14224
11553	0.14224
11554	0.14224
11555	0.14224
11556	0.14224
11557	0.14224
11558	0.14224
11559	0.14224
11560	0.14224
11561	0.14224
11562	0.14224
11563	0.14224
11564	0.14224
11565	0.14224
11566	0.14224
11567	0.14224
11568	0.14224
11569	0.14224
11570	0.14224
11571	0.14224
11572	0.14224
11573	0.14224
11574	0.14224
11575	0.14224
11576	0.14224
11577	0.14224
11578	0.14224
11579	0.14224
11580	0.14224
11581	0.14224
11582	0.14224
11583	0.14224
11584	0.14224
11585	0.14224
11586	0.14224
11587	0.14224
11588	0.14224
11589	0.14224
11590	0.14224
11591	0.14224
11592	0.14224
11593	0.14224
11594	0.14224
11595	0.14224
11596	0.14224
11597	0.14224
11598	0.14224
11599	0.14224
11600	0.14224
11601	0.14224
11602	0.14224
11603	0.14224
11604	0.14224
11605	0.14224
11606	0.14224
11607	0.14224
11608	0.14224
11609	0.14224
11610	0.14224
11611	0.14224
11612	0.14224
11613	0.14224
11614	0.14224
11615	0.14224
11616	0.14224
11617	0.14224
11618	0.14224
11619	0.14224
11620	0.14224
11621	0.14224
11622	0.14224
11623	0.14224
11624	0.14224
11625	0.14224
11626	0.14224
11627	0.14224
11628	0.14224
11629	0.14224
11630	0.14224
11631	0.14224
11632	0.14224
11633	0.14224
11634	0.14224
11635	0.14224
11636	0.14224
11637	0.14224
11638	0.14224
11639	0.14224
11640	0.14224
11641	0.14224
11642	0.14224
11643	0.14224
11644	0.14224
11645	0.14224
11646	0.14224
11647	0.14224
11648	0.14224
11649	0.14224
11650	0.14224
11651	0.14224
11652	0.14224
11653	0.14224
11654	0.14224
11655	0.14224
11656	0.14224
11657	0.14224
11658	0.14224
11659	0.14224
11660	0.14224
11661	0.14224
11662	0.14224
11663	0.14224
11664	0.14224
11665	0.14224
11666	0.14224
11667	0.14224
11668	0.14224
11669	0.14224
11670	0.14224
11671	0.14224
11672	0.14224
11673	0.14224
11674	0.14224
11675	0.14224
11676	0.14224
11677	0.14224
11678	0.14224
11679	0.14224
11680	0.14224
11681	0.14224
11682	0.14224
11683	0.14224
11684	0.14224
11685	0.14224
11686	0.14224
11687	0.14224
11688	0.14224
11689	0.14224
11690	0.14224
11691	0.14224
11692	0.14224
11693	0.14224
11694	0.14224
11695	0.14224
11696	0.14224
11697	0.14224
11698	0.14224
11699	0.14224
11700	0.14224
11701	0.14224
11702	0.14224
11703	0.14224
11704	0.14224
11705	0.14224
11706	0.14224
11707	0.14224
11708	0.14224
11709	0.14224
11710	0.14224
11711	0.14224
11712	0.14224
11713	0.14224
11714	0.14224
11715	0.14224
11716	0.14224
11717	0.14224
11718	0.14224
11719	0.14224
11720	0.14224
11721	0.14224
11722	0.14224
11723	0.14224
11724	0.14224
11725	0.14224
11726	0.14224
11727	0.14224
11728	0.14224
11729	0.14224
11730	0.14224
11731	0.14224
11732	0.14224
11733	0.14224
11734	0.14224
11735	0.14224
11736	0.14224
11737	0.14224
11738	0.14224
11739	0.14224
11740	0.14224
11741	0.14224
11742	0.14224
11743	0.14224
11744	0.14224
11745	0.14224
11746	0.14224
11747	0.14224
11748	0.14224
11749	0.14224
11750	0.14224
11751	0.14224
11752	0.14224
11753	0.14224
11754	0.14224
11755	0.14224
11756	0.14224
11757	0.14224
11758	0.14224
11759	0.14224
11760	0.14224
11761	0.14224
11762	0.14224
11763	0.14224
11764	0.14224
11765	0.14224
11766	0.14224
11767	0.14224
11768	0.14224
11769	0.14224
11770	0.14224
11771	0.14224
11772	0.14224
11773	0.14224
11774	0.14224
11775	0.14224
11776	0.14224
11777	0.14224
11778	0.14224
11779	0.14224
11780	0.14224
11781	0.14224
11782	0.14224
11783	0.14224
11784	0.14224
11785	0.14224
11786	0.14224
11787	0.14224
11788	0.14224
11789	0.14224
11790	0.14224
11791	0.14224
11792	0.14224
11793	0.14224
11794	0.14224
11795	0.14224
11796	0.14224
11797	0.14224
11798	0.14224
11799	0.14224
11800	0.14224
11801	0.14224
11802	0.14224
11803	0.14224
11804	0.14224
11805	0.14224
11806	0.14224
11807	0.14224
11808	0.14225
11809	0.14225
11810	0.14225
11811	0.14225
11812	0.14225
11813	0.14224
11814	0.14224
11815	0.14224
11816	0.14224
11817	0.14224
11818	0.14224
11819	0.14224
11820	0.14225
11821	0.14225
11822	0.14224
11823	0.14225
11824	0.14225
11825	0.14225
11826	0.14225
11827	0.14225
11828	0.14225
11829	0.14225
11830	0.14225
11831	0.14225
11832	0.14225
11833	0.14225
11834	0.14225
11835	0.14225
11836	0.14225
11837	0.14225
11838	0.14225
11839	0.14225
11840	0.14225
11841	0.14225
11842	0.14225
11843	0.14225
11844	0.14225
11845	0.14225
11846	0.14225
11847	0.14225
11848	0.14225
11849	0.14225
11850	0.14225
11851	0.14225
11852	0.14225
11853	0.14225
11854	0.14225
11855	0.14225
11856	0.14225
11857	0.14225
11858	0.14225
11859	0.14225
11860	0.14225
11861	0.14225
11862	0.14225
11863	0.14225
11864	0.14225
11865	0.14225
11866	0.14225
11867	0.14225
11868	0.14225
11869	0.14225
11870	0.14225
11871	0.14225
11872	0.14224
11873	0.14224
11874	0.14224
11875	0.14224
11876	0.14224
11877	0.14224
11878	0.14224
11879	0.14224
11880	0.14224
11881	0.14224
11882	0.14224
11883	0.14224
11884	0.14224
11885	0.14224
11886	0.14224
11887	0.14224
11888	0.14224
11889	0.14224
11890	0.14224
11891	0.14224
11892	0.14224
11893	0.14224
11894	0.14224
11895	0.14224
11896	0.14224
11897	0.14224
11898	0.14224
11899	0.14224
11900	0.14224
11901	0.14224
11902	0.14224
11903	0.14224
11904	0.14224
11905	0.14224
11906	0.14224
11907	0.14224
11908	0.14224
11909	0.14224
11910	0.14224
11911	0.14224
11912	0.14224
11913	0.14224
11914	0.14224
11915	0.14224
11916	0.14224
11917	0.14224
11918	0.14224
11919	0.14224
11920	0.14224
11921	0.14224
11922	0.14224
11923	0.14224
11924	0.14224
11925	0.14224
11926	0.14224
11927	0.14224
11928	0.14224
11929	0.14224
11930	0.14224
11931	0.14224
11932	0.14224
11933	0.14224
11934	0.14224
11935	0.14224
11936	0.14224
11937	0.14224
11938	0.14224
11939	0.14224
11940	0.14224
11941	0.14224
11942	0.14224
11943	0.14224
11944	0.14224
11945	0.14224
11946	0.14224
11947	0.14224
11948	0.14225
11949	0.14225
11950	0.14225
11951	0.14225
11952	0.14225
11953	0.14225
11954	0.14225
11955	0.14225
11956	0.14225
11957	0.14225
11958	0.14225
11959	0.14225
11960	0.14225
11961	0.14225
11962	0.14225
11963	0.14225
11964	0.14225
11965	0.14225
11966	0.14225
11967	0.14225
11968	0.14225
11969	0.14225
11970	0.14225
11971	0.14225
11972	0.14225
11973	0.14225
11974	0.14225
11975	0.14225
11976	0.14225
11977	0.14225
11978	0.14225
11979	0.14225
11980	0.14225
11981	0.14225
11982	0.14225
11983	0.14225
11984	0.14225
11985	0.14225
11986	0.14225
11987	0.14225
11988	0.14225
11989	0.14225
11990	0.14225
11991	0.14224
11992	0.14224
11993	0.14224
11994	0.14224
11995	0.14224
11996	0.14224
11997	0.14224
11998	0.14224
11999	0.14224
12000	0.14224
12001	0.14224
12002	0.14224
12003	0.14224
12004	0.14224
12005	0.14224
12006	0.14224
12007	0.14224
12008	0.14224
12009	0.14224
12010	0.14224
12011	0.14224
12012	0.14224
12013	0.14224
12014	0.14224
12015	0.14224
12016	0.14224
12017	0.14224
12018	0.14224
12019	0.14224
12020	0.14224
12021	0.14224
12022	0.14224
12023	0.14224
12024	0.14224
12025	0.14224
12026	0.14224
12027	0.14224
12028	0.14224
12029	0.14224
12030	0.14224
12031	0.14224
12032	0.14224
12033	0.14224
12034	0.14224
12035	0.14224
12036	0.14224
12037	0.14224
12038	0.14224
12039	0.14224
12040	0.14224
12041	0.14224
12042	0.14224
12043	0.14224
12044	0.14224
12045	0.14224
12046	0.14224
12047	0.14224
12048	0.14224
12049	0.14225
12050	0.14225
12051	0.14225
12052	0.14225
12053	0.14225
12054	0.14225
12055	0.14225
12056	0.14225
12057	0.14225
12058	0.14225
12059	0.14225
12060	0.14225
12061	0.14225
12062	0.14225
12063	0.14225
12064	0.14225
12065	0.14225
12066	0.14225
12067	0.14225
12068	0.14225
12069	0.14225
12070	0.14225
12071	0.14225
12072	0.14225
12073	0.14225
12074	0.14225
12075	0.14225
12076	0.14225
12077	0.14225
12078	0.14225
12079	0.14225
12080	0.14225
12081	0.14225
12082	0.14224
12083	0.14224
12084	0.14224
12085	0.14224
12086	0.14224
12087	0.14224
12088	0.14224
12089	0.14224
12090	0.14224
12091	0.14224
12092	0.14224
12093	0.14224
12094	0.14224
12095	0.14224
12096	0.14225
12097	0.14225
12098	0.14225
12099	0.14225
12100	0.14225
12101	0.14225
12102	0.14225
12103	0.14225
12104	0.14225
12105	0.14225
12106	0.14225
12107	0.14225
12108	0.14225
12109	0.14225
12110	0.14225
12111	0.14225
12112	0.14225
12113	0.14225
12114	0.14225
12115	0.14225
12116	0.14225
12117	0.14225
12118	0.14225
12119	0.14225
12120	0.14225
12121	0.14225
12122	0.14225
12123	0.14225
12124	0.14225
12125	0.14225
12126	0.14225
12127	0.14224
12128	0.14224
12129	0.14224
12130	0.14224
12131	0.14224
12132	0.14224
12133	0.14224
12134	0.14224
12135	0.14224
12136	0.14224
12137	0.14224
12138	0.14224
12139	0.14224
12140	0.14224
12141	0.14224
12142	0.14224
12143	0.14224
12144	0.14224
12145	0.14224
12146	0.14224
12147	0.14224
12148	0.14224
12149	0.14224
12150	0.14224
12151	0.14224
12152	0.14224
12153	0.14224
12154	0.14224
12155	0.14224
12156	0.14224
12157	0.14224
12158	0.14224
12159	0.14224
12160	0.14224
12161	0.14224
12162	0.14224
12163	0.14224
12164	0.14224
12165	0.14224
12166	0.14224
12167	0.14224
12168	0.14224
12169	0.14224
12170	0.14224
12171	0.14224
12172	0.14224
12173	0.14224
12174	0.14224
12175	0.14224
12176	0.14224
12177	0.14224
12178	0.14224
12179	0.14225
12180	0.14225
12181	0.14225
12182	0.14224
12183	0.14224
12184	0.14224
12185	0.14224
12186	0.14224
12187	0.14224
12188	0.14224
12189	0.14224
12190	0.14224
12191	0.14224
12192	0.14224
12193	0.14224
12194	0.14224
12195	0.14224
12196	0.14224
12197	0.14224
12198	0.14224
12199	0.14224
12200	0.14224
12201	0.14224
12202	0.14224
12203	0.14224
12204	0.14224
12205	0.14224
12206	0.14224
12207	0.14224
12208	0.14224
12209	0.14225
12210	0.14225
12211	0.14225
12212	0.14225
12213	0.14225
12214	0.14225
12215	0.14225
12216	0.14225
12217	0.14225
12218	0.14225
12219	0.14225
12220	0.14225
12221	0.14224
12222	0.14225
12223	0.14225
12224	0.14225
12225	0.14225
12226	0.14224
12227	0.14224
12228	0.14224
12229	0.14224
12230	0.14224
12231	0.14224
12232	0.14224
12233	0.14224
12234	0.14224
12235	0.14224
12236	0.14224
12237	0.14224
12238	0.14224
12239	0.14224
12240	0.14224
12241	0.14224
12242	0.14224
12243	0.14224
12244	0.14224
12245	0.14224
12246	0.14224
12247	0.14224
12248	0.14224
12249	0.14224
12250	0.14224
12251	0.14224
12252	0.14224
12253	0.14224
12254	0.14224
12255	0.14224
12256	0.14224
12257	0.14224
12258	0.14224
12259	0.14224
12260	0.14224
12261	0.14224
12262	0.14224
12263	0.14224
12264	0.14224
12265	0.14224
12266	0.14224
12267	0.14224
12268	0.14224
12269	0.14224
12270	0.14224
12271	0.14224
12272	0.14224
12273	0.14224
12274	0.14224
12275	0.14224
12276	0.14224
12277	0.14224
12278	0.14224
12279	0.14224
12280	0.14225
12281	0.14225
12282	0.14225
12283	0.14225
12284	0.14225
12285	0.14225
12286	0.14225
12287	0.14225
12288	0.14225
12289	0.14225
12290	0.14225
12291	0.14225
12292	0.14225
12293	0.14225
12294	0.14225
12295	0.14225
12296	0.14225
12297	0.14225
12298	0.14225
12299	0.14224
12300	0.14224
12301	0.14224
12302	0.14224
12303	0.14224
12304	0.14224
12305	0.14224
12306	0.14224
12307	0.14224
12308	0.14224
12309	0.14224
12310	0.14224
12311	0.14224
12312	0.14224
12313	0.14224
12314	0.14224
12315	0.14224
12316	0.14224
12317	0.14224
12318	0.14224
12319	0.14224
12320	0.14224
12321	0.14224
12322	0.14224
12323	0.14224
12324	0.14224
12325	0.14224
12326	0.14224
12327	0.14224
12328	0.14224
12329	0.14224
12330	0.14224
12331	0.14224
12332	0.14224
12333	0.14224
12334	0.14224
12335	0.14224
12336	0.14224
12337	0.14224
12338	0.14224
12339	0.14225
12340	0.14225
12341	0.14225
12342	0.14225
12343	0.14225
12344	0.14225
12345	0.14225
12346	0.14225
12347	0.14225
12348	0.14225
12349	0.14225
12350	0.14225
12351	0.14225
12352	0.14225
12353	0.14225
12354	0.14225
12355	0.14225
12356	0.14225
12357	0.14225
12358	0.14225
12359	0.14225
12360	0.14225
12361	0.14225
12362	0.14225
12363	0.14225
12364	0.14225
12365	0.14225
12366	0.14225
12367	0.14225
12368	0.14225
12369	0.14225
12370	0.14225
12371	0.14224
12372	0.14224
12373	0.14225
12374	0.14224
12375	0.14224
12376	0.14224
12377	0.14224
12378	0.14224
12379	0.14224
12380	0.14224
12381	0.14224
12382	0.14224
12383	0.14224
12384	0.14224
12385	0.14224
12386	0.14224
12387	0.14224
12388	0.14224
12389	0.14224
12390	0.14224
12391	0.14224
12392	0.14224
12393	0.14224
12394	0.14224
12395	0.14224
12396	0.14224
12397	0.14224
12398	0.14224
12399	0.14224
12400	0.14224
12401	0.14224
12402	0.14224
12403	0.14224
12404	0.14224
12405	0.14224
12406	0.14224
12407	0.14224
12408	0.14224
12409	0.14224
12410	0.14224
12411	0.14224
12412	0.14224
12413	0.14224
12414	0.14224
12415	0.14224
12416	0.14224
12417	0.14224
12418	0.14224
12419	0.14224
12420	0.14224
12421	0.14224
12422	0.14224
12423	0.14224
12424	0.14224
12425	0.14224
12426	0.14224
12427	0.14224
12428	0.14224
12429	0.14224
12430	0.14225
12431	0.14225
12432	0.14225
12433	0.14225
12434	0.14225
12435	0.14225
12436	0.14225
12437	0.14225
12438	0.14225
12439	0.14225
12440	0.14225
12441	0.14225
12442	0.14225
12443	0.14225
12444	0.14225
12445	0.14225
12446	0.14225
12447	0.14225
12448	0.14225
12449	0.14225
12450	0.14225
12451	0.14225
12452	0.14224
12453	0.14224
12454	0.14225
12455	0.14225
12456	0.14224
12457	0.14224
12458	0.14224
12459	0.14225
12460	0.14224
12461	0.14224
12462	0.14224
12463	0.14224
12464	0.14224
12465	0.14224
12466	0.14224
12467	0.14224
12468	0.14224
12469	0.14224
12470	0.14224
12471	0.14224
12472	0.14224
12473	0.14224
12474	0.14224
12475	0.14224
12476	0.14224
12477	0.14224
12478	0.14224
12479	0.14225
12480	0.14225
12481	0.14225
12482	0.14225
12483	0.14225
12484	0.14225
12485	0.14225
12486	0.14224
12487	0.14224
12488	0.14224
12489	0.14224
12490	0.14224
12491	0.14224
12492	0.14224
12493	0.14224
12494	0.14224
12495	0.14224
12496	0.14224
12497	0.14224
12498	0.14224
12499	0.14224
12500	0.14224
12501	0.14224
12502	0.14224
12503	0.14224
12504	0.14224
12505	0.14224
12506	0.14224
12507	0.14224
12508	0.14224
12509	0.14224
12510	0.14224
12511	0.14224
12512	0.14224
12513	0.14224
12514	0.14224
12515	0.14224
12516	0.14224
12517	0.14224
12518	0.14224
12519	0.14224
12520	0.14224
12521	0.14224
12522	0.14224
12523	0.14224
12524	0.14224
12525	0.14225
12526	0.14225
12527	0.14225
12528	0.14225
12529	0.14225
12530	0.14225
12531	0.14225
12532	0.14225
12533	0.14225
12534	0.14225
12535	0.14225
12536	0.14225
12537	0.14225
12538	0.14225
12539	0.14225
12540	0.14225
12541	0.14224
12542	0.14224
12543	0.14224
12544	0.14224
12545	0.14224
12546	0.14224
12547	0.14224
12548	0.14224
12549	0.14224
12550	0.14224
12551	0.14224
12552	0.14224
12553	0.14224
12554	0.14224
12555	0.14225
12556	0.14225
12557	0.14225
12558	0.14225
12559	0.14224
12560	0.14224
12561	0.14224
12562	0.14224
12563	0.14224
12564	0.14224
12565	0.14224
12566	0.14224
12567	0.14224
12568	0.14224
12569	0.14225
12570	0.14225
12571	0.14225
12572	0.14225
12573	0.14225
12574	0.14225
12575	0.14225
12576	0.14225
12577	0.14225
12578	0.14225
12579	0.14225
12580	0.14225
12581	0.14225
12582	0.14225
12583	0.14225
12584	0.14225
12585	0.14225
12586	0.14225
12587	0.14224
12588	0.14224
12589	0.14224
12590	0.14224
12591	0.14224
12592	0.14224
12593	0.14224
12594	0.14224
12595	0.14224
12596	0.14224
12597	0.14224
12598	0.14224
12599	0.14224
12600	0.14225
12601	0.14225
12602	0.14224
12603	0.14225
12604	0.14225
12605	0.14225
12606	0.14224
12607	0.14224
12608	0.14224
12609	0.14224
12610	0.14224
12611	0.14224
12612	0.14224
12613	0.14224
12614	0.14224
12615	0.14224
12616	0.14224
12617	0.14224
12618	0.14225
12619	0.14225
12620	0.14225
12621	0.14225
12622	0.14225
12623	0.14225
